total files : 2777 
total packets : 130 
Packet Number 	 Occurences 	 Run Number 	 Error 	 Weighted mean error 
 11312 	 321 	70244 	 0.046841 	 2.01628544447566e-05 
 11312 	 321 	70246 	 0.218182 	 2.47851706599615e-05 
 11312 	 321 	70253 	 0.08981 	 1.67558798773538e-05 
 11312 	 321 	70432 	 0.304979 	 9.33280243810195e-05 
 11312 	 321 	70433 	 0.0779376 	 3.00612703386881e-05 
 11312 	 321 	70437 	 0.311523 	 0.000224777062936728 
 11312 	 321 	70451 	 0.229814 	 0.000622239921160351 
 11312 	 321 	70454 	 0.157534 	 3.2470286372439e-05 
 11312 	 321 	70456 	 0.619128 	 0.00113875684915396 
 11312 	 321 	70727 	 0.327273 	  Not a good physic run  
 11312 	 321 	70791 	 0.239005 	 8.55903890537441e-05 
 11312 	 321 	70907 	 0.148325 	 2.42096355718977e-05 
 11312 	 321 	70926 	 0.075 	 1.41642193342212e-05 
 11312 	 321 	70976 	 0.00815217 	 3.23702947599206e-06 
 11312 	 321 	71006 	 0.180208 	  Not a good physic run  
 11312 	 321 	71019 	 0.170561 	 3.40038003836541e-05 
 11312 	 321 	71021 	 0.40014 	 0.000113216529830455 
 11312 	 321 	71027 	 0.188533 	 1.85469656589227e-05 
 11312 	 321 	71042 	 0.185654 	  Not a good physic run  
 11312 	 321 	71044 	 0.298565 	  Not a good physic run  
 11312 	 321 	71159 	 0.0127389 	 5.10050176797602e-06 
 11312 	 321 	71247 	 0.268293 	  Not a good physic run  
 11312 	 321 	71272 	 0.0870364 	  Not a good physic run  
 11312 	 321 	71275 	 0.179826 	 0.000118155642801518 
 11312 	 321 	71277 	 0.205607 	  Not a good physic run  
 11312 	 321 	71308 	 0.0981949 	 2.04074551943949e-05 
 11312 	 321 	71310 	 0.182765 	 2.70912117317743e-05 
 11312 	 321 	71322 	 0.216556 	 4.29472386090533e-05 
 11312 	 321 	71360 	 0.19292 	 5.3916692834674e-05 
 11312 	 321 	71361 	 0.220253 	 9.83483011250867e-06 
 11312 	 321 	71363 	 0.269159 	 0.000125179597627975 
 11312 	 321 	71367 	 0.0879285 	 4.35566912239572e-05 
 11312 	 321 	71369 	 0.140496 	 4.14584047109834e-05 
 11312 	 321 	71474 	 0.372201 	 0.000113353470856951 
 11312 	 321 	71483 	 0.269551 	 3.11577044519407e-05 
 11312 	 321 	71485 	 0.0669915 	 1.06712902777713e-05 
 11312 	 321 	71488 	 0.105263 	 9.22995900263512e-05 
 11312 	 321 	71495 	 0.168059 	 8.05598194991886e-05 
 11312 	 321 	71526 	 1.43049 	  Not a good physic run  
 11312 	 321 	71713 	 0.0634328 	  Not a good physic run  
 11312 	 321 	71732 	 0.123116 	  Not a good physic run  
 11312 	 321 	71733 	 0.228261 	  Not a good physic run  
 11312 	 321 	71829 	 0.158624 	  Not a good physic run  
 11312 	 321 	71875 	 0.171569 	 4.12115273790668e-05 
 11312 	 321 	72096 	 0.237258 	 0.00013258742519608 
 11312 	 321 	72102 	 0.08 	 0.000139339380660581 
 11312 	 321 	72105 	 0.580384 	 0.000388017256220976 
 11312 	 321 	72111 	 0.167438 	 0.000141582112068171 
 11312 	 321 	72112 	 0.0618744 	 1.50593385717875e-05 
 11312 	 321 	72115 	 0.317609 	 0.000185465142942457 
 11312 	 321 	72119 	 0.388153 	 0.000206094643033502 
 11312 	 321 	72135 	 0.33423 	 0.00016485490064061 
 11312 	 321 	72138 	 0.300699 	  Not a good physic run  
 11312 	 321 	72236 	 0.156321 	 0.000240673138808882 
 11312 	 321 	72239 	 0.349125 	 0.000486593167566899 
 11312 	 321 	72240 	 0.00624025 	 7.38700295549877e-06 
 11312 	 321 	72244 	 0.338324 	 0.000376945493077424 
 11312 	 321 	72249 	 0.72558 	 0.00066829204918782 
 11312 	 321 	72250 	 0.448087 	 0.000263170713248686 
 11312 	 321 	72252 	 0.227747 	 0.000226415915926271 
 11312 	 321 	72256 	 0.197092 	 4.46570589589598e-05 
 11312 	 321 	72331 	 1.31313 	 0.00490458769742897 
 11312 	 321 	72334 	 0.511354 	 0.00155777865281091 
 11312 	 321 	72336 	 0.247823 	 0.000172201568751404 
 11312 	 321 	72340 	 0.0852619 	 0.000122903689199933 
 11312 	 321 	72342 	 0.610059 	 0.00112135596643196 
 11312 	 321 	72350 	 0.375859 	 0.000536450214951444 
 11312 	 321 	72352 	 0.392723 	 0.000186841470539263 
 11312 	 321 	72357 	 0.242642 	 0.000152436571009578 
 11312 	 321 	72361 	 0.417726 	 0.000209403736854945 
 11312 	 321 	72364 	 0.352295 	 9.77951908181613e-05 
 11312 	 321 	72366 	 0.157694 	 3.12395777565441e-05 
 11312 	 321 	72442 	 0.282895 	  Not a good physic run  
 11312 	 321 	72462 	 0.0842825 	 0.000176994869431785 
 11312 	 321 	72467 	 0.37187 	 0.00103367230275422 
 11312 	 321 	72482 	 0.309739 	 0.00040019358123364 
 11312 	 321 	72489 	 0.0724033 	 0.00015486353336923 
 11312 	 321 	72495 	 0.147145 	 9.0497967185803e-05 
 11312 	 321 	72601 	 0.0772018 	 8.46580120211015e-05 
 11312 	 321 	72603 	 1.20404 	 0.00152240641116819 
 11312 	 321 	72605 	 0.217906 	 0.000269662625946118 
 11312 	 321 	72647 	 0.199014 	 0.000353762768625911 
 11312 	 321 	72648 	 0.26669 	 0.000372015769989289 
 11312 	 321 	72662 	 0.39146 	 0.00105069356662706 
 11312 	 321 	72669 	 0.513279 	 0.00110505133653835 
 11312 	 321 	72675 	 0.0611007 	 4.00006582584096e-05 
 11312 	 321 	72735 	 0.455614 	 0.00134234597826315 
 11312 	 321 	72745 	 0.200843 	 9.21897270452963e-05 
 11312 	 321 	72749 	 0.313433 	 5.9465291001218e-05 
 11312 	 321 	72750 	 0.285977 	 0.000372927917994996 
 11312 	 321 	72756 	 0.381462 	 0.00048321143682176 
 11312 	 321 	72758 	 0.173614 	 0.00011687981703777 
 11312 	 321 	72762 	 0.0682927 	  Not a good physic run  
 11312 	 321 	72966 	 0.217909 	 0.000444480877634968 
 11312 	 321 	72968 	 0.0279923 	 1.98133123139584e-05 
 11312 	 321 	73042 	 0.169481 	 0.000328491448427271 
 11312 	 321 	73053 	 0.0557491 	 7.7676672726928e-06 
 11312 	 321 	73061 	 0.617555 	 0.00118569138498896 
 11312 	 321 	73075 	 0.24911 	 6.78584344980368e-05 
 11312 	 321 	73077 	 0.27 	 5.52118218661984e-05 
 11312 	 321 	73082 	 0.20984 	 9.94057763387989e-05 
 11312 	 321 	73899 	 0.156066 	  Not a good physic run  
 11312 	 321 	73905 	 0.252857 	  Not a good physic run  
 11312 	 321 	74389 	 0.0500849 	  Not a good physic run  
 11312 	 321 	74405 	 0.615277 	 0.00132907711886699 
 11312 	 321 	74413 	 0.558365 	 0.00208809554254547 
 11312 	 321 	74417 	 0.240044 	 4.99827538697978e-05 
 11312 	 321 	74420 	 0.256131 	 8.43706274807054e-05 
 11312 	 321 	74428 	 1.59745 	 0.00222644369294773 
 11312 	 321 	74463 	 0.669094 	 0.00380868854323214 
 11312 	 321 	74477 	 1.10034 	 0.00916786197046666 
 11312 	 321 	74479 	 0.251661 	 0.00122214882992589 
 11312 	 321 	74539 	 0.0714286 	 6.76005762423231e-05 
 11312 	 321 	74558 	 0.493255 	 0.0017371799348763 
 11312 	 321 	74660 	 0.231014 	 0.000740054377332039 
 11312 	 321 	74662 	 0.49174 	 0.00339753439026192 
 11312 	 321 	74664 	 0.218299 	 0.000819974184554889 
 11312 	 321 	74669 	 0.342233 	 0.000916720722677549 
 11312 	 321 	74674 	 0.248566 	 5.5171045150504e-05 
 11312 	 321 	74678 	 0.334046 	 0.000695283587017085 
 11312 	 321 	74680 	 0.0331044 	 3.56545473332965e-05 
 11312 	 321 	74684 	 0.278612 	 0.000344442356877507 
 11312 	 321 	74686 	 0.234323 	 6.11760784557195e-05 
 11312 	 321 	74691 	 0.657005 	 0.00112977540435568 
 11312 	 321 	74694 	 0.143158 	  Not a good physic run  
 11312 	 321 	74743 	 0.0416913 	 4.35688351119048e-05 
 11312 	 321 	74744 	 0.175873 	 5.78966332576606e-05 
 11312 	 321 	74745 	 0.0997949 	  Not a good physic run  
 11312 	 321 	74746 	 0.271625 	 6.99465311467891e-05 
 11312 	 321 	74831 	 0.269483 	  Not a good physic run  
 11312 	 321 	74832 	 0.194077 	  Not a good physic run  
 11312 	 321 	74852 	 0.246274 	 0.00115724054544284 
 11312 	 321 	74855 	 0.671375 	 0.00224146228732445 
 11312 	 321 	74865 	 0.58 	  Not a good physic run  
 11312 	 321 	74868 	 0.417053 	  Not a good physic run  
 11312 	 321 	74985 	 0.219455 	  Not a good physic run  
 11312 	 321 	74987 	 0.208637 	  Not a good physic run  
 11312 	 321 	75356 	 0.441077 	  Not a good physic run  
 11312 	 321 	75365 	 0.17183 	 0.000179040670781924 
 11312 	 321 	75399 	 0.201645 	 0.00227665546810777 
 11312 	 321 	75401 	 0.103437 	 0.000227568353776975 
 11312 	 321 	75587 	 0.0323343 	 0.000215207571223619 
 11312 	 321 	75636 	 0.254126 	 0.000348947151143704 
 11312 	 321 	75794 	 1.21828 	 0.0145675646060389 
 11312 	 321 	75795 	 0.0702112 	 0.000305546172986727 
 11312 	 321 	75796 	 0.600467 	 0.00383717518312842 
 11312 	 321 	75983 	 0.598337 	 0.00765795737413921 
 11312 	 321 	76024 	 0.0879121 	  Not a good physic run  
 11312 	 321 	76050 	 0.330777 	 0.000222189078324113 
 11312 	 321 	76073 	 0.0187122 	 2.13689730401055e-05 
 11312 	 321 	76074 	 0.0343366 	  Not a good physic run  
 11312 	 321 	76168 	 0.0904138 	  Not a good physic run  
 11312 	 321 	76643 	 0.0814286 	  Not a good physic run  
 11312 	 321 	76692 	 0.0249117 	 0.000152419367162805 
 11312 	 321 	76693 	 0.332348 	 0.000859159645018215 
 11312 	 321 	76717 	 0.025641 	  Not a good physic run  
 11312 	 321 	76785 	 0.0586243 	 0.000629525636180597 
 11312 	 321 	76797 	 0.243277 	 0.00186409445836074 
 11312 	 321 	76853 	 0.362288 	 0.005109239998048 
 11312 	 321 	76864 	 1.47402 	 0.0141231972020462 
 11312 	 321 	76983 	 2.07683 	 0.0155128270977515 
 11312 	 321 	76985 	 0.389011 	 0.00377528762777377 
 11312 	 321 	76995 	 0.521658 	 0.00389470721716098 
 11312 	 321 	77111 	 0.136364 	  Not a good physic run  
 11312 	 321 	77216 	 0.0799165 	  Not a good physic run  
 11312 	 321 	77252 	 0.162162 	  Not a good physic run  
 11312 	 321 	77256 	 0.147165 	 0.00115524600179145 
 11312 	 321 	77266 	 0.302507 	 0.00185027495907759 
 11312 	 321 	77312 	 0.361913 	 0.000720948388460628 
 11312 	 321 	77374 	 0.729116 	 0.0108265978939218 
 11312 	 321 	77380 	 0.395974 	 0.00238180206452099 
 11312 	 321 	77391 	 0.425621 	 0.00295002987774421 
 11312 	 321 	77392 	 0.0750357 	 0.000137348622816808 
 11312 	 321 	77520 	 0.202899 	 0.00134403763575848 
 11312 	 321 	77521 	 0.100148 	 0.000310293005912566 
 11312 	 321 	77542 	 0.259501 	  Not a good physic run  
 11312 	 321 	77547 	 0.254274 	 0.00276865949202326 
 11312 	 321 	77663 	 0.256881 	  Not a good physic run  
 11312 	 321 	77678 	 0.132653 	 0.00120707271392291 
 11312 	 321 	77688 	 0.539605 	 0.00453114645482746 
 11312 	 321 	77990 	 0.0056243 	  Not a good physic run  
 11312 	 321 	78033 	 0.198715 	 0.000624608426535243 
 11312 	 321 	78035 	 0.432124 	 0.00220999929105524 
 11312 	 321 	78181 	 2.99627 	 0.0752783373399059 
 11312 	 321 	78182 	 0.0607605 	 0.000185622681610536 
 11312 	 321 	78207 	 0.579354 	 0.00371989408179382 
 11312 	 321 	78208 	 0.131209 	 0.000350935548508208 
 11312 	 321 	78269 	 0.0587889 	 9.95335159276406e-05 
 11312 	 321 	78270 	 0.270536 	 0.000920680967085576 
 11312 	 321 	78307 	 0.343057 	 0.00164327715999961 
 11312 	 321 	78401 	 0.0981211 	  Not a good physic run  
 11312 	 321 	78434 	 0.232877 	  Not a good physic run  
 11312 	 321 	78505 	 0.0394737 	  Not a good physic run  
 11312 	 321 	78508 	 0.304167 	 0.0023136893597381 
 11312 	 321 	78511 	 0.290718 	 0.000838293368847501 
 11312 	 321 	78512 	 0.251969 	 0.00130403007047889 
 11312 	 321 	78532 	 0.0987234 	 0.00067534290282271 
 11312 	 321 	78553 	 0.276772 	 0.0020921098499395 
 11312 	 321 	78578 	 0.472546 	 0.0058079786523412 
 11312 	 321 	78739 	 0.148936 	  Not a good physic run  
 11312 	 321 	78808 	 0.174242 	 0.00172421572023307 
 11312 	 321 	78810 	 0.364445 	 0.00587044011737227 
 11312 	 321 	78817 	 0.535778 	 0.00483708611038393 
 11312 	 321 	78853 	 0.0146104 	  Not a good physic run  
 11312 	 321 	79043 	 0.05 	  Not a good physic run  
 11312 	 321 	79047 	 0.17619 	 0.000793958845933134 
 11312 	 321 	79050 	 0.31324 	 0.000282988769751048 
 11312 	 321 	79066 	 0.385889 	 0.00380636795213556 
 11312 	 321 	79067 	 0.0565467 	 0.000496080575194679 
 11312 	 321 	79195 	 0.272953 	  Not a good physic run  
 11312 	 321 	79340 	 0.0426123 	 0.000529896946383934 
 11312 	 321 	79579 	 0.307317 	 0.00108827284546593 
 11312 	 321 	79603 	 0.380831 	 0.00236826140432131 
 11312 	 321 	79615 	 0.146431 	 0.000687631305407111 
 11312 	 321 	79629 	 0.1459 	 0.000692980835738236 
 11312 	 321 	79642 	 0.431687 	 0.005144372252036 
 11312 	 321 	79643 	 0.159972 	 0.00108620065651934 
 11312 	 321 	79644 	 0.798004 	  Not a good physic run  
 11312 	 321 	79710 	 0.315254 	  Not a good physic run  
 11312 	 321 	79749 	 0.285145 	 0.00130724403701732 
 11312 	 321 	79750 	 0.130276 	 0.00172168066886199 
 11312 	 321 	79768 	 0.128675 	 0.00058549710657832 
 11312 	 321 	79769 	 0.254386 	 8.28385347116123e-05 
 11312 	 321 	79866 	 0.295527 	 0.00125302989821581 
 11312 	 321 	79875 	 0.50067 	 0.0031506442338319 
 11312 	 321 	79888 	 0.0156495 	 2.15847832978476e-05 
 11312 	 321 	79917 	 0.567493 	  Not a good physic run  
 11312 	 321 	79926 	 1.30937 	  Not a good physic run  
 11312 	 321 	79935 	 0.634598 	  Not a good physic run  
 11312 	 321 	79938 	 0.506757 	  Not a good physic run  
 11312 	 321 	79963 	 0.238908 	 0.000917549838120094 
 11312 	 321 	79964 	 2.02868 	 0.0106446658444866 
 11312 	 321 	79967 	 0.0835476 	  Not a good physic run  
 11312 	 321 	80097 	 0.0723684 	  Not a good physic run  
 11312 	 321 	80107 	 0.162682 	  Not a good physic run  
 11312 	 321 	80127 	 1.41316 	 0.0175123659091682 
 11312 	 321 	80128 	 0.20774 	 0.00186231830778857 
 11312 	 321 	80139 	 0.248124 	 0.00128328165944596 
 11312 	 321 	80141 	 0.21777 	 0.000282731159815479 
 11312 	 321 	80151 	 0.246384 	  Not a good physic run  
 11312 	 321 	80152 	 0.211736 	 0.00193883218215347 
 11312 	 321 	80161 	 0.22364 	  Not a good physic run  
 11312 	 321 	80172 	 0.045045 	  Not a good physic run  
 11312 	 321 	80183 	 0.0574074 	  Not a good physic run  
 11312 	 321 	80304 	 0.253985 	 0.001515617793165 
 11312 	 321 	80312 	 0.142783 	 0.00121958741175982 
 11326 	 310 	66484 	 0.322695 	  Not a good physic run  
 11326 	 310 	66940 	 0.355338 	  Not a good physic run  
 11326 	 310 	67011 	 0.0287356 	  Not a good physic run  
 11326 	 310 	67227 	 0.21544 	  Not a good physic run  
 11326 	 310 	67282 	 0.410647 	 0.00211724614979236 
 11326 	 310 	67283 	 0.230721 	 0.000475622904491857 
 11326 	 310 	67284 	 0.188528 	 0.000473812831401959 
 11326 	 310 	67289 	 0.00740398 	 6.83943565248421e-06 
 11326 	 310 	67567 	 0.0936945 	 0.000136715296606293 
 11326 	 310 	67631 	 0.203661 	 0.000190579806263049 
 11326 	 310 	67639 	 2.98842 	 0.00110476388537859 
 11326 	 310 	67640 	 2.98851 	  Not a good physic run  
 11326 	 310 	67641 	 3 	 0.000668692242534495 
 11326 	 310 	67642 	 3 	  Not a good physic run  
 11326 	 310 	67643 	 3 	 0.000700313382491986 
 11326 	 310 	67644 	 3 	  Not a good physic run  
 11326 	 310 	67645 	 2.98765 	 0.000639654611061001 
 11326 	 310 	67647 	 3 	 0.000666528326079863 
 11326 	 310 	67648 	 3 	  Not a good physic run  
 11326 	 310 	67650 	 2.97521 	  Not a good physic run  
 11326 	 310 	67651 	 3 	  Not a good physic run  
 11326 	 310 	67652 	 2.99942 	 0.00061313346560982 
 11326 	 310 	67653 	 3 	  Not a good physic run  
 11326 	 310 	67654 	 3 	  Not a good physic run  
 11326 	 310 	67656 	 2.97248 	  Not a good physic run  
 11326 	 310 	67657 	 3 	 0.000585506744640291 
 11326 	 310 	67658 	 3 	 0.000631889076531255 
 11326 	 310 	67661 	 1 	  Not a good physic run  
 11326 	 310 	67662 	 3 	  Not a good physic run  
 11326 	 310 	67663 	 3 	  Not a good physic run  
 11326 	 310 	67664 	 3 	  Not a good physic run  
 11326 	 310 	67666 	 2.85714 	  Not a good physic run  
 11326 	 310 	67745 	 3 	  Not a good physic run  
 11326 	 310 	67746 	 3 	  Not a good physic run  
 11326 	 310 	67780 	 3 	 4.87517996759431e-06 
 11326 	 310 	67781 	 3 	 6.11334535863509e-05 
 11326 	 310 	67782 	 3 	 3.82603886910023e-05 
 11326 	 310 	67783 	 3 	 5.61806735487985e-05 
 11326 	 310 	67784 	 3 	 4.1113227904117e-05 
 11326 	 310 	67786 	 3 	 8.16281651925268e-07 
 11326 	 310 	67788 	 2.57143 	 8.18482326723471e-07 
 11326 	 310 	67790 	 3 	 5.97633088396867e-05 
 11326 	 310 	67792 	 3 	  Not a good physic run  
 11326 	 310 	67797 	 3 	  Not a good physic run  
 11326 	 310 	67798 	 3 	 0.00124144236498741 
 11326 	 310 	67799 	 3 	 0.00171701054334024 
 11326 	 310 	67802 	 3 	 0.000530477632434992 
 11326 	 310 	67803 	 3 	  Not a good physic run  
 11326 	 310 	67805 	 3 	 6.85966847420885e-05 
 11326 	 310 	67806 	 3 	 6.74611173061373e-05 
 11326 	 310 	67845 	 3 	  Not a good physic run  
 11326 	 310 	67846 	 3 	  Not a good physic run  
 11326 	 310 	67847 	 3 	 0.000383322428015817 
 11326 	 310 	67849 	 3 	 0.00188031722491573 
 11326 	 310 	67850 	 3 	 0.000103729375956918 
 11326 	 310 	67851 	 3 	 0.000205765767181469 
 11326 	 310 	67852 	 3 	  Not a good physic run  
 11326 	 310 	67859 	 3 	  Not a good physic run  
 11326 	 310 	68022 	 3 	 0.000215875101486082 
 11326 	 310 	68023 	 3 	 0.0022698221867495 
 11326 	 310 	68024 	 3 	 0.00450822996960575 
 11326 	 310 	68025 	 3 	 0.000894146509908302 
 11326 	 310 	68026 	 3 	 0.000961541874483406 
 11326 	 310 	68028 	 3 	 0.000890922848986838 
 11326 	 310 	68029 	 3 	 0.00067700137368947 
 11326 	 310 	68030 	 3 	 0.000596713142529349 
 11326 	 310 	68031 	 3 	 6.60850488900107e-05 
 11326 	 310 	68032 	 3 	 0.000594148786019056 
 11326 	 310 	68036 	 3 	 0.000611814945456913 
 11326 	 310 	68037 	 3 	 0.000523100886853407 
 11326 	 310 	68038 	 3 	 0.000858106312531825 
 11326 	 310 	68041 	 3 	 0.000230441997061187 
 11326 	 310 	68046 	 3 	 0.000112787851298893 
 11326 	 310 	68048 	 3 	 0.000119718544569957 
 11326 	 310 	68049 	 3 	 0.000110034529732748 
 11326 	 310 	68116 	 3 	  Not a good physic run  
 11326 	 310 	68120 	 3 	  Not a good physic run  
 11326 	 310 	68124 	 3 	  Not a good physic run  
 11326 	 310 	68125 	 3 	 0.00113626405947997 
 11326 	 310 	68126 	 3 	 0.00441928548026015 
 11326 	 310 	68138 	 3 	  Not a good physic run  
 11326 	 310 	68139 	 3 	  Not a good physic run  
 11326 	 310 	68140 	 3 	 0.00208349434854211 
 11326 	 310 	68150 	 3 	  Not a good physic run  
 11326 	 310 	68151 	 2.99808 	  Not a good physic run  
 11326 	 310 	68152 	 3 	  Not a good physic run  
 11326 	 310 	68860 	 3 	  Not a good physic run  
 11326 	 310 	69440 	 0.0227273 	  Not a good physic run  
 11326 	 310 	69468 	 0.197183 	  Not a good physic run  
 11326 	 310 	69476 	 0.265385 	  Not a good physic run  
 11326 	 310 	69480 	 0.189964 	  Not a good physic run  
 11326 	 310 	69502 	 0.000445137 	 5.84736430210826e-07 
 11326 	 310 	69505 	 0.256303 	  Not a good physic run  
 11326 	 310 	69649 	 0.315488 	 0.000453006243122689 
 11326 	 310 	69650 	 0.0153397 	 2.55314703767052e-05 
 11326 	 310 	69654 	 0.00985453 	  Not a good physic run  
 11326 	 310 	69656 	 0.0659176 	 5.43057285272041e-05 
 11326 	 310 	69657 	 0.0581222 	 2.09896122813483e-05 
 11326 	 310 	69821 	 0.0210379 	 2.69748613245284e-05 
 11326 	 310 	69832 	 0.19945 	 8.63232351311833e-05 
 11326 	 310 	69849 	 0.08 	  Not a good physic run  
 11326 	 310 	70074 	 0.0551948 	 1.8499973794871e-05 
 11326 	 310 	70075 	 0.283312 	 0.000225382762140504 
 11326 	 310 	70076 	 0.46642 	 0.00121069045915694 
 11326 	 310 	70093 	 0.0564706 	 1.61600635715885e-05 
 11326 	 310 	70101 	 0.242424 	  Not a good physic run  
 11326 	 310 	70109 	 0.17037 	  Not a good physic run  
 11326 	 310 	70229 	 0.0917431 	  Not a good physic run  
 11326 	 310 	70231 	 0.00222717 	 1.78676969117532e-06 
 11326 	 310 	70244 	 0.257391 	 0.000110794758190268 
 11326 	 310 	70437 	 0.304622 	 0.000219797698615871 
 11326 	 310 	70439 	 0.275862 	  Not a good physic run  
 11326 	 310 	70451 	 0.42451 	 0.00114939502785636 
 11326 	 310 	70456 	 0.510259 	 0.000938515026121337 
 11326 	 310 	70687 	 0.251138 	 0.000651410449871529 
 11326 	 310 	71027 	 0.189565 	 1.86484888329029e-05 
 11326 	 310 	71275 	 0.0318701 	 2.09404210272634e-05 
 11326 	 310 	71283 	 0.158177 	 2.03079088508014e-05 
 11326 	 310 	71308 	 0.211399 	 4.39342126794761e-05 
 11326 	 310 	71313 	 0.107955 	 4.05879872693803e-06 
